Entity,Code,Date,Total confirmed cases per million (cases per million),Daily new confirmed cases per million (cases)
Switzerland,CHE,"Jan 9, 2020",0,0
Switzerland,CHE,"Jan 10, 2020",0,0
Switzerland,CHE,"Jan 11, 2020",0,0
Switzerland,CHE,"Jan 12, 2020",0,0
Switzerland,CHE,"Jan 13, 2020",0,0
Switzerland,CHE,"Jan 14, 2020",0,0
Switzerland,CHE,"Jan 15, 2020",0,0
Switzerland,CHE,"Jan 16, 2020",0,0
Switzerland,CHE,"Jan 17, 2020",0,0
Switzerland,CHE,"Jan 18, 2020",0,0
Switzerland,CHE,"Jan 19, 2020",0,0
Switzerland,CHE,"Jan 20, 2020",0,0
Switzerland,CHE,"Jan 21, 2020",0,0
Switzerland,CHE,"Jan 22, 2020",0,0
Switzerland,CHE,"Jan 23, 2020",0,0
Switzerland,CHE,"Jan 24, 2020",0,0
Switzerland,CHE,"Jan 25, 2020",0,0
Switzerland,CHE,"Jan 26, 2020",0,0
Switzerland,CHE,"Jan 27, 2020",0,0
Switzerland,CHE,"Jan 28, 2020",0,0
Switzerland,CHE,"Jan 29, 2020",0,0
Switzerland,CHE,"Jan 30, 2020",0,0
Switzerland,CHE,"Jan 31, 2020",0,0
Switzerland,CHE,"Feb 1, 2020",0,0
Switzerland,CHE,"Feb 2, 2020",0,0
Switzerland,CHE,"Feb 3, 2020",0,0
Switzerland,CHE,"Feb 4, 2020",0,0
Switzerland,CHE,"Feb 5, 2020",0,0
Switzerland,CHE,"Feb 6, 2020",0,0
Switzerland,CHE,"Feb 7, 2020",0,0
Switzerland,CHE,"Feb 8, 2020",0,0
Switzerland,CHE,"Feb 9, 2020",0,0
Switzerland,CHE,"Feb 10, 2020",0,0
Switzerland,CHE,"Feb 11, 2020",0,0
Switzerland,CHE,"Feb 12, 2020",0,0
Switzerland,CHE,"Feb 13, 2020",0,0
Switzerland,CHE,"Feb 14, 2020",0,0
Switzerland,CHE,"Feb 15, 2020",0,0
Switzerland,CHE,"Feb 16, 2020",0,0
Switzerland,CHE,"Feb 17, 2020",0,0
Switzerland,CHE,"Feb 18, 2020",0,0
Switzerland,CHE,"Feb 19, 2020",0,0
Switzerland,CHE,"Feb 20, 2020",0,0
Switzerland,CHE,"Feb 21, 2020",0,0
Switzerland,CHE,"Feb 22, 2020",0,0
Switzerland,CHE,"Feb 23, 2020",0,0
Switzerland,CHE,"Feb 24, 2020",0,0
Switzerland,CHE,"Feb 25, 2020",0,0
Switzerland,CHE,"Feb 26, 2020",0.11554524994632924,0.11554524994632924
Switzerland,CHE,"Feb 27, 2020",0.11554524994632924,0
Switzerland,CHE,"Feb 28, 2020",0.9243619995706339,0.8088167496243047
Switzerland,CHE,"Feb 29, 2020",1.3865429993559508,0.46218099978531696
Switzerland,CHE,"Mar 1, 2020",2.0798144990339265,0.6932714996779754
Switzerland,CHE,"Mar 2, 2020",2.7730859987119016,0.6932714996779754
Switzerland,CHE,"Mar 3, 2020",3.4663574983898773,0.6932714996779754
Switzerland,CHE,"Mar 4, 2020",4.275174248014182,0.8088167496243047
Switzerland,CHE,"Mar 5, 2020",6.586079246940767,2.310904998926585
Switzerland,CHE,"Mar 6, 2020",10.052436745330644,3.4663574983898773
Switzerland,CHE,"Mar 7, 2020",24.14895723878281,14.096520493452168
Switzerland,CHE,"Mar 8, 2020",30.50394598583092,6.354988747048108
Switzerland,CHE,"Mar 9, 2020",38.36102298218131,7.857076996350388
Switzerland,CHE,"Mar 10, 2020",43.21392347992714,4.8529004977458285
Switzerland,CHE,"Mar 11, 2020",56.61717247370133,13.403248993774191
Switzerland,CHE,"Mar 12, 2020",74.18005046554337,17.562877991842043
Switzerland,CHE,"Mar 13, 2020",98.67564345416517,24.495592988621798
Switzerland,CHE,"Mar 14, 2020",129.5262251898351,30.85058173566991
Switzerland,CHE,"Mar 15, 2020",157.02599467706145,27.49976948722636
Switzerland,CHE,"Mar 16, 2020",254.19954988192433,97.1735552048629
Switzerland,CHE,"Mar 17, 2020",254.19954988192433,0
Switzerland,CHE,"Mar 18, 2020",306.19491235777247,51.99536247584816
Switzerland,CHE,"Mar 19, 2020",347.791202338451,41.59628998067853
Switzerland,CHE,"Mar 20, 2020",449.2399317913281,101.44872945287707
Switzerland,CHE,"Mar 21, 2020",559.2390097402335,109.99907794890544
Switzerland,CHE,"Mar 22, 2020",702.1684839238428,142.92947418360927
Switzerland,CHE,"Mar 23, 2020",805.4659373758611,103.29745345201835
Switzerland,CHE,"Mar 24, 2020",926.0951783198288,120.62924094396773
Switzerland,CHE,"Mar 25, 2020",1015.5272017782877,89.43202345845883
Switzerland,CHE,"Mar 26, 2020",1122.4065579786422,106.87935620035455
Switzerland,CHE,"Mar 27, 2020",1237.9518079249715,115.54524994632924
Switzerland,CHE,"Mar 28, 2020",1398.559705350369,160.60789742539765
Syria,SYR,"Mar 23, 2020",0.05714071191727259,0.05714071191727259
Syria,SYR,"Mar 24, 2020",0.05714071191727259,0
Syria,SYR,"Mar 25, 2020",0.05714071191727259,0
Syria,SYR,"Mar 26, 2020",0.05714071191727259,0
Syria,SYR,"Mar 27, 2020",0.28570355958636295,0.22856284766909035
Syria,SYR,"Mar 28, 2020",0.28570355958636295,0
Taiwan,TWN,"Dec 31, 2019",0,0
Taiwan,TWN,"Jan 1, 2020",0,0
Taiwan,TWN,"Jan 2, 2020",0,0
Taiwan,TWN,"Jan 3, 2020",0,0
Taiwan,TWN,"Jan 4, 2020",0,0
Taiwan,TWN,"Jan 5, 2020",0,0
Taiwan,TWN,"Jan 6, 2020",0,0
Taiwan,TWN,"Jan 7, 2020",0,0
Taiwan,TWN,"Jan 8, 2020",0,0
Taiwan,TWN,"Jan 9, 2020",0,0
Taiwan,TWN,"Jan 10, 2020",0,0
Taiwan,TWN,"Jan 11, 2020",0,0
Taiwan,TWN,"Jan 12, 2020",0,0
Taiwan,TWN,"Jan 13, 2020",0,0
Taiwan,TWN,"Jan 14, 2020",0,0
Taiwan,TWN,"Jan 15, 2020",0,0
Taiwan,TWN,"Jan 16, 2020",0,0
Taiwan,TWN,"Jan 17, 2020",0,0
Taiwan,TWN,"Jan 18, 2020",0,0
Taiwan,TWN,"Jan 19, 2020",0,0
Taiwan,TWN,"Jan 20, 2020",0,0
Taiwan,TWN,"Jan 21, 2020",0.04198721279434348,0.04198721279434348
Taiwan,TWN,"Jan 22, 2020",0.04198721279434348,0
Taiwan,TWN,"Jan 23, 2020",0.04198721279434348,0
Taiwan,TWN,"Jan 24, 2020",0.04198721279434348,0
Taiwan,TWN,"Jan 25, 2020",0.12596163838303046,0.08397442558868697
Taiwan,TWN,"Jan 26, 2020",0.12596163838303046,0
Taiwan,TWN,"Jan 27, 2020",0.2099360639717174,0.08397442558868697
Taiwan,TWN,"Jan 28, 2020",0.2939104895604044,0.08397442558868697
Taiwan,TWN,"Jan 29, 2020",0.33589770235474786,0.04198721279434348
Taiwan,TWN,"Jan 30, 2020",0.33589770235474786,0
Taiwan,TWN,"Jan 31, 2020",0.37788491514909134,0.04198721279434348
Taiwan,TWN,"Feb 1, 2020",0.4198721279434348,0.04198721279434348
Taiwan,TWN,"Feb 2, 2020",0.4198721279434348,0
Taiwan,TWN,"Feb 3, 2020",0.4198721279434348,0
Taiwan,TWN,"Feb 4, 2020",0.4198721279434348,0
Taiwan,TWN,"Feb 5, 2020",0.4618593407377783,0.04198721279434348
Taiwan,TWN,"Feb 6, 2020",0.4618593407377783,0
Taiwan,TWN,"Feb 7, 2020",0.6717954047094957,0.2099360639717174
Taiwan,TWN,"Feb 8, 2020",0.7137826175038392,0.04198721279434348
Taiwan,TWN,"Feb 9, 2020",0.7557698302981827,0.04198721279434348
Taiwan,TWN,"Feb 10, 2020",0.7557698302981827,0
Taiwan,TWN,"Feb 11, 2020",0.7557698302981827,0
Taiwan,TWN,"Feb 12, 2020",0.7557698302981827,0
Taiwan,TWN,"Feb 13, 2020",0.7557698302981827,0
Taiwan,TWN,"Feb 14, 2020",0.7557698302981827,0
Taiwan,TWN,"Feb 15, 2020",0.7557698302981827,0
Taiwan,TWN,"Feb 16, 2020",0.7557698302981827,0
Taiwan,TWN,"Feb 17, 2020",0.8397442558868696,0.08397442558868697
Taiwan,TWN,"Feb 18, 2020",0.9237186814755566,0.08397442558868697
Taiwan,TWN,"Feb 19, 2020",0.9237186814755566,0
Taiwan,TWN,"Feb 20, 2020",1.0076931070642436,0.08397442558868697
Taiwan,TWN,"Feb 21, 2020",1.0076931070642436,0
Taiwan,TWN,"Feb 22, 2020",1.0916675326529306,0.08397442558868697
Taiwan,TWN,"Feb 23, 2020",1.0916675326529306,0
Taiwan,TWN,"Feb 24, 2020",1.1756419582416175,0.08397442558868697
Taiwan,TWN,"Feb 25, 2020",1.2596163838303045,0.08397442558868697
Taiwan,TWN,"Feb 26, 2020",1.301603596624648,0.04198721279434348
Taiwan,TWN,"Feb 27, 2020",1.3435908094189914,0.04198721279434348
Taiwan,TWN,"Feb 28, 2020",1.4275652350076784,0.08397442558868697
Taiwan,TWN,"Feb 29, 2020",1.6375012989793958,0.2099360639717174
Taiwan,TWN,"Mar 1, 2020",1.6794885117737393,0.04198721279434348
Taiwan,TWN,"Mar 2, 2020",1.6794885117737393,0
Taiwan,TWN,"Mar 3, 2020",1.7214757245680827,0.04198721279434348
Taiwan,TWN,"Mar 4, 2020",1.7634629373624262,0.04198721279434348
Taiwan,TWN,"Mar 6, 2020",1.8474373629511132,0.08397442558868697
Taiwan,TWN,"Mar 7, 2020",1.8894245757454566,0.04198721279434348
Taiwan,TWN,"Mar 8, 2020",1.8894245757454566,0
Taiwan,TWN,"Mar 9, 2020",1.8894245757454566,0
Taiwan,TWN,"Mar 11, 2020",2.0153862141284873,0.12596163838303046
Taiwan,TWN,"Mar 12, 2020",2.0153862141284873,0
Taiwan,TWN,"Mar 13, 2020",2.0573734269228305,0.04198721279434348
Taiwan,TWN,"Mar 14, 2020",2.2253222781002044,0.16794885117737393
Taiwan,TWN,"Mar 15, 2020",2.4772455548662653,0.2519232767660609
Taiwan,TWN,"Mar 16, 2020",2.4772455548662653,0
Taiwan,TWN,"Mar 17, 2020",2.8131432572210135,0.33589770235474786
Taiwan,TWN,"Mar 18, 2020",3.2330153851644483,0.4198721279434348
Taiwan,TWN,"Mar 19, 2020",4.534618981789096,1.301603596624648
Taiwan,TWN,"Mar 20, 2020",4.534618981789096,0
Taiwan,TWN,"Mar 21, 2020",5.66827372723637,1.133654745447274
Taiwan,TWN,"Mar 22, 2020",6.424043557534553,0.7557698302981827
Taiwan,TWN,"Mar 23, 2020",6.927890111066675,0.5038465535321218
Taiwan,TWN,"Mar 24, 2020",8.18750649489698,1.2596163838303045
Taiwan,TWN,"Mar 25, 2020",9.069237963578193,0.8817314686812131
Taiwan,TWN,"Mar 26, 2020",9.866995006670718,0.7977570430925262
Taiwan,TWN,"Mar 27, 2020",10.580777624174559,0.7137826175038392
Taiwan,TWN,"Mar 28, 2020",11.21058581608971,0.6298081919151522
Tanzania,TZA,"Mar 17, 2020",0.01674082489376733,0.01674082489376733
Tanzania,TZA,"Mar 18, 2020",0.01674082489376733,0
Tanzania,TZA,"Mar 19, 2020",0.05022247468130199,0.03348164978753466
Tanzania,TZA,"Mar 20, 2020",0.05022247468130199,0
Tanzania,TZA,"Mar 21, 2020",0.05022247468130199,0
Tanzania,TZA,"Mar 22, 2020",0.10044494936260398,0.05022247468130199
Tanzania,TZA,"Mar 23, 2020",0.20088989872520796,0.10044494936260398
Tanzania,TZA,"Mar 24, 2020",0.20088989872520796,0
Tanzania,TZA,"Mar 25, 2020",0.20088989872520796,0
Tanzania,TZA,"Mar 26, 2020",0.20088989872520796,0
Tanzania,TZA,"Mar 27, 2020",0.21763072361897529,0.01674082489376733
Tanzania,TZA,"Mar 28, 2020",0.21763072361897529,0
Thailand,THA,"Dec 31, 2019",0,0
Thailand,THA,"Jan 1, 2020",0,0
Thailand,THA,"Jan 2, 2020",0,0
Thailand,THA,"Jan 3, 2020",0,0
Thailand,THA,"Jan 4, 2020",0,0
Thailand,THA,"Jan 5, 2020",0,0
Thailand,THA,"Jan 6, 2020",0,0
Thailand,THA,"Jan 7, 2020",0,0
Thailand,THA,"Jan 8, 2020",0,0
Thailand,THA,"Jan 9, 2020",0,0
Thailand,THA,"Jan 10, 2020",0,0
Thailand,THA,"Jan 11, 2020",0,0
Thailand,THA,"Jan 12, 2020",0,0
Thailand,THA,"Jan 13, 2020",0.014326652080033607,0.014326652080033607
Thailand,THA,"Jan 14, 2020",0.014326652080033607,0
Thailand,THA,"Jan 15, 2020",0.014326652080033607,0
Thailand,THA,"Jan 16, 2020",0.014326652080033607,0
Thailand,THA,"Jan 17, 2020",0.028653304160067214,0.014326652080033607
Thailand,THA,"Jan 18, 2020",0.028653304160067214,0
Thailand,THA,"Jan 19, 2020",0.028653304160067214,0
Thailand,THA,"Jan 20, 2020",0.028653304160067214,0
Thailand,THA,"Jan 21, 2020",0.028653304160067214,0
Thailand,THA,"Jan 22, 2020",0.05730660832013443,0.028653304160067214
Thailand,THA,"Jan 23, 2020",0.05730660832013443,0
Thailand,THA,"Jan 24, 2020",0.05730660832013443,0
Thailand,THA,"Jan 25, 2020",0.07163326040016804,0.014326652080033607
Thailand,THA,"Jan 26, 2020",0.07163326040016804,0
Thailand,THA,"Jan 27, 2020",0.11461321664026886,0.04297995624010082
Thailand,THA,"Jan 28, 2020",0.2005731291204705,0.08595991248020164
Thailand,THA,"Jan 29, 2020",0.2005731291204705,0
Thailand,THA,"Jan 30, 2020",0.2005731291204705,0
Thailand,THA,"Jan 31, 2020",0.2005731291204705,0
Thailand,THA,"Feb 1, 2020",0.2722063895206385,0.07163326040016804
Thailand,THA,"Feb 2, 2020",0.2722063895206385,0
Thailand,THA,"Feb 3, 2020",0.2722063895206385,0
Thailand,THA,"Feb 4, 2020",0.2722063895206385,0
Thailand,THA,"Feb 5, 2020",0.3581663020008402,0.08595991248020164
Thailand,THA,"Feb 6, 2020",0.3581663020008402,0
Thailand,THA,"Feb 7, 2020",0.3581663020008402,0
Thailand,THA,"Feb 8, 2020",0.4584528665610754,0.10028656456023526
Thailand,THA,"Feb 9, 2020",0.4584528665610754,0
Thailand,THA,"Feb 10, 2020",0.4584528665610754,0
Thailand,THA,"Feb 11, 2020",0.4584528665610754,0
Thailand,THA,"Feb 12, 2020",0.47277951864110906,0.014326652080033607
Thailand,THA,"Feb 13, 2020",0.47277951864110906,0
Thailand,THA,"Feb 14, 2020",0.47277951864110906,0
Thailand,THA,"Feb 15, 2020",0.48710617072114265,0.014326652080033607
Thailand,THA,"Feb 16, 2020",0.48710617072114265,0
Thailand,THA,"Feb 17, 2020",0.48710617072114265,0
Thailand,THA,"Feb 18, 2020",0.5014328228011763,0.014326652080033607
Thailand,THA,"Feb 19, 2020",0.5014328228011763,0
Thailand,THA,"Feb 20, 2020",0.5014328228011763,0
Thailand,THA,"Feb 21, 2020",0.5014328228011763,0
Thailand,THA,"Feb 22, 2020",0.5014328228011763,0
Thailand,THA,"Feb 23, 2020",0.5014328228011763,0
Thailand,THA,"Feb 24, 2020",0.5014328228011763,0
Thailand,THA,"Feb 25, 2020",0.5300861269612435,0.028653304160067214
Thailand,THA,"Feb 26, 2020",0.5730660832013443,0.04297995624010082
Thailand,THA,"Feb 27, 2020",0.5730660832013443,0
Thailand,THA,"Feb 28, 2020",0.5730660832013443,0
Thailand,THA,"Feb 29, 2020",0.6017193873614115,0.028653304160067214
Thailand,THA,"Mar 1, 2020",0.6017193873614115,0
Thailand,THA,"Mar 2, 2020",0.6160460394414451,0.014326652080033607
Thailand,THA,"Mar 5, 2020",0.6733526477615795,0.05730660832013443
Thailand,THA,"Mar 7, 2020",0.7163326040016804,0.04297995624010082
Thailand,THA,"Mar 11, 2020",0.8452724727219828,0.12893986872030247
Thailand,THA,"Mar 12, 2020",1.0028656456023526,0.1575931728803697
Thailand,THA,"Mar 14, 2020",1.1747854705627558,0.17191982496040328
Thailand,THA,"Mar 15, 2020",1.1747854705627558,0
Thailand,THA,"Mar 16, 2020",1.6332383371238313,0.4584528665610754
Thailand,THA,"Mar 17, 2020",2.5358174181659487,0.9025790810421173
Thailand,THA,"Mar 18, 2020",2.5358174181659487,0
Thailand,THA,"Mar 19, 2020",2.5358174181659487,0
Thailand,THA,"Mar 20, 2020",3.0372502409671247,0.5014328228011763
Thailand,THA,"Mar 21, 2020",5.2435546612923005,2.2063044203251754
Thailand,THA,"Mar 22, 2020",8.581664595940131,3.3381099346478305
Thailand,THA,"Mar 23, 2020",10.329516149704231,1.7478515537641002
Thailand,THA,"Mar 24, 2020",11.848141270187794,1.5186251204835624
Thailand,THA,"Mar 25, 2020",13.38109304275139,1.532951772563596
Thailand,THA,"Mar 26, 2020",14.97135142363512,1.5902583808837305
Thailand,THA,"Mar 27, 2020",16.27507676291818,1.3037253392830583
Thailand,THA,"Mar 28, 2020",16.27507676291818,0
Timor,TLS,"Mar 22, 2020",0.7584709831755967,0.7584709831755967
Timor,TLS,"Mar 23, 2020",0.7584709831755967,0
Timor,TLS,"Mar 24, 2020",0.7584709831755967,0
Timor,TLS,"Mar 25, 2020",0.7584709831755967,0
Timor,TLS,"Mar 26, 2020",0.7584709831755967,0
Timor,TLS,"Mar 27, 2020",0.7584709831755967,0
Timor,TLS,"Mar 28, 2020",0.7584709831755967,0
Togo,TGO,"Mar 7, 2020",0.12079137192062027,0.12079137192062027
Togo,TGO,"Mar 15, 2020",0.12079137192062027,0
Togo,TGO,"Mar 16, 2020",0.12079137192062027,0
Togo,TGO,"Mar 17, 2020",0.12079137192062027,0
Togo,TGO,"Mar 18, 2020",0.12079137192062027,0
Togo,TGO,"Mar 19, 2020",0.12079137192062027,0
Togo,TGO,"Mar 20, 2020",0.12079137192062027,0
Togo,TGO,"Mar 21, 2020",1.0871223472855824,0.9663309753649622
Togo,TGO,"Mar 22, 2020",1.811870578809304,0.7247482315237216
Togo,TGO,"Mar 23, 2020",1.811870578809304,0
Togo,TGO,"Mar 24, 2020",2.174244694571165,0.3623741157618608
Togo,TGO,"Mar 25, 2020",2.174244694571165,0
Togo,TGO,"Mar 26, 2020",2.778201554174266,0.6039568596031013
Togo,TGO,"Mar 27, 2020",2.8989929260948863,0.12079137192062027
Togo,TGO,"Mar 28, 2020",3.0197842980155065,0.12079137192062027
Trinidad and Tobago,TTO,"Mar 13, 2020",0.7145455026148793,0.7145455026148793
Trinidad and Tobago,TTO,"Mar 14, 2020",1.4290910052297585,0.7145455026148793
Trinidad and Tobago,TTO,"Mar 15, 2020",1.4290910052297585,0
Trinidad and Tobago,TTO,"Mar 16, 2020",2.858182010459517,1.4290910052297585
Trinidad and Tobago,TTO,"Mar 17, 2020",3.5727275130743963,0.7145455026148793
Trinidad and Tobago,TTO,"Mar 18, 2020",5.001818518304154,1.4290910052297585
Trinidad and Tobago,TTO,"Mar 19, 2020",6.430909523533913,1.4290910052297585
Trinidad and Tobago,TTO,"Mar 20, 2020",6.430909523533913,0
Trinidad and Tobago,TTO,"Mar 21, 2020",6.430909523533913,0
Trinidad and Tobago,TTO,"Mar 22, 2020",35.01272962812908,28.58182010459517
Trinidad and Tobago,TTO,"Mar 23, 2020",35.72727513074396,0.7145455026148793
Trinidad and Tobago,TTO,"Mar 24, 2020",36.441820633358844,0.7145455026148793
Trinidad and Tobago,TTO,"Mar 25, 2020",40.72909364904812,4.2872730156892755
Trinidad and Tobago,TTO,"Mar 26, 2020",42.87273015689276,2.1436365078446378
Trinidad and Tobago,TTO,"Mar 27, 2020",46.44545766996715,3.5727275130743963
Trinidad and Tobago,TTO,"Mar 28, 2020",47.16000317258203,0.7145455026148793
Tunisia,TUN,"Mar 3, 2020",0.08461226177206167,0.08461226177206167
Tunisia,TUN,"Mar 10, 2020",0.16922452354412335,0.08461226177206167
Tunisia,TUN,"Mar 11, 2020",0.42306130886030835,0.25383678531618503
Tunisia,TUN,"Mar 12, 2020",0.5922858324044317,0.16922452354412335
Tunisia,TUN,"Mar 13, 2020",1.0999594030368016,0.5076735706323701
Tunisia,TUN,"Mar 14, 2020",1.3537961883529868,0.25383678531618503
Tunisia,TUN,"Mar 15, 2020",1.3537961883529868,0
Tunisia,TUN,"Mar 16, 2020",1.52302071189711,0.16922452354412335
Tunisia,TUN,"Mar 17, 2020",1.6922452354412334,0.16922452354412335
Tunisia,TUN,"Mar 18, 2020",2.0306942825294803,0.3384490470882467
Tunisia,TUN,"Mar 19, 2020",2.4537555913897884,0.42306130886030835
Tunisia,TUN,"Mar 20, 2020",3.299878209110405,0.8461226177206167
Tunisia,TUN,"Mar 21, 2020",4.56906213569133,1.269183926580925
Tunisia,TUN,"Mar 22, 2020",5.0767357063237,0.5076735706323701
Tunisia,TUN,"Mar 23, 2020",6.345919632904625,1.269183926580925
Tunisia,TUN,"Mar 24, 2020",7.530491297713488,1.1845716648088633
Tunisia,TUN,"Mar 25, 2020",9.64579784201503,2.1153065443015415
Tunisia,TUN,"Mar 26, 2020",14.63792128656667,4.9921234445516385
Tunisia,TUN,"Mar 27, 2020",14.63792128656667,0
Tunisia,TUN,"Mar 28, 2020",19.206983422258,4.56906213569133
Turkey,TUR,"Mar 12, 2020",0.011856901381183171,0.011856901381183171
Turkey,TUR,"Mar 13, 2020",0.023713802762366343,0.011856901381183171
Turkey,TUR,"Mar 16, 2020",0.21342422486129708,0.18971042209893074
Turkey,TUR,"Mar 17, 2020",0.557274364915609,0.34385014005431197
Turkey,TUR,"Mar 18, 2020",1.1619763353559507,0.6047019704403417
Turkey,TUR,"Mar 19, 2020",2.2646681638059856,1.1026918284500349
Turkey,TUR,"Mar 20, 2020",4.256627595844758,1.9919594320387728
Turkey,TUR,"Mar 21, 2020",7.9441239253927245,3.687496329547966
Turkey,TUR,"Mar 22, 2020",11.228485607980463,3.2843616825877384
Turkey,TUR,"Mar 23, 2020",14.6551301071424,3.4266444991619363
Turkey,TUR,"Mar 24, 2020",18.129202211829067,3.474072104686669
Turkey,TUR,"Mar 25, 2020",22.196119385574896,4.066917173745828
Turkey,TUR,"Mar 26, 2020",28.847841060418656,6.651721674843759
Turkey,TUR,"Mar 27, 2020",43.02869511231373,14.180854051895073
Turkey,TUR,"Mar 28, 2020",67.56062406998171,24.53192895766798
Turks and Caicos Islands,TCA,"Mar 25, 2020",25.827780360555813,25.827780360555813
Turks and Caicos Islands,TCA,"Mar 26, 2020",25.827780360555813,0
Turks and Caicos Islands,TCA,"Mar 27, 2020",51.65556072111163,25.827780360555813
Turks and Caicos Islands,TCA,"Mar 28, 2020",51.65556072111163,0
Uganda,UGA,"Mar 22, 2020",0.021862224262696486,0.021862224262696486
Uganda,UGA,"Mar 23, 2020",0.021862224262696486,0
Uganda,UGA,"Mar 24, 2020",0.19676001836426837,0.17489779410157189
Uganda,UGA,"Mar 25, 2020",0.19676001836426837,0
Uganda,UGA,"Mar 26, 2020",0.3060711396777508,0.10931112131348243
Uganda,UGA,"Mar 27, 2020",0.3060711396777508,0
Uganda,UGA,"Mar 28, 2020",0.3060711396777508,0
Ukraine,UKR,"Mar 4, 2020",0.022865631102050935,0.022865631102050935
Ukraine,UKR,"Mar 13, 2020",0.0685968933061528,0.04573126220410187
Ukraine,UKR,"Mar 16, 2020",0.0685968933061528,0
Ukraine,UKR,"Mar 17, 2020",0.11432815551025467,0.04573126220410187
Ukraine,UKR,"Mar 18, 2020",0.3201188354287131,0.20579067991845842
Ukraine,UKR,"Mar 19, 2020",0.43444699093896777,0.11432815551025467
Ukraine,UKR,"Mar 20, 2020",0.5945064086533243,0.16005941771435656
Ukraine,UKR,"Mar 21, 2020",0.5945064086533243,0
Ukraine,UKR,"Mar 22, 2020",0.9374908751840884,0.34298446653076403
Ukraine,UKR,"Mar 23, 2020",1.0746846617963939,0.1371937866123056
Ukraine,UKR,"Mar 24, 2020",1.6691910704497184,0.5945064086533243
Ukraine,UKR,"Mar 25, 2020",1.9207130125722787,0.2515219421225603
Ukraine,UKR,"Mar 26, 2020",2.583816314531756,0.6631033019594771
Ukraine,UKR,"Mar 27, 2020",3.567038451919946,0.9832221373881902
Ukraine,UKR,"Mar 28, 2020",4.984707580247104,1.417669128327158
United Arab Emirates,ARE,"Dec 31, 2019",0,0
United Arab Emirates,ARE,"Jan 1, 2020",0,0
United Arab Emirates,ARE,"Jan 2, 2020",0,0
United Arab Emirates,ARE,"Jan 3, 2020",0,0
United Arab Emirates,ARE,"Jan 4, 2020",0,0
United Arab Emirates,ARE,"Jan 5, 2020",0,0
United Arab Emirates,ARE,"Jan 6, 2020",0,0
United Arab Emirates,ARE,"Jan 7, 2020",0,0
United Arab Emirates,ARE,"Jan 8, 2020",0,0
United Arab Emirates,ARE,"Jan 9, 2020",0,0
United Arab Emirates,ARE,"Jan 10, 2020",0,0
United Arab Emirates,ARE,"Jan 11, 2020",0,0
United Arab Emirates,ARE,"Jan 12, 2020",0,0
United Arab Emirates,ARE,"Jan 13, 2020",0,0
United Arab Emirates,ARE,"Jan 14, 2020",0,0
United Arab Emirates,ARE,"Jan 15, 2020",0,0
United Arab Emirates,ARE,"Jan 16, 2020",0,0
United Arab Emirates,ARE,"Jan 17, 2020",0,0
United Arab Emirates,ARE,"Jan 18, 2020",0,0
United Arab Emirates,ARE,"Jan 19, 2020",0,0
United Arab Emirates,ARE,"Jan 20, 2020",0,0
United Arab Emirates,ARE,"Jan 21, 2020",0,0
United Arab Emirates,ARE,"Jan 22, 2020",0,0
United Arab Emirates,ARE,"Jan 23, 2020",0,0
United Arab Emirates,ARE,"Jan 24, 2020",0,0
United Arab Emirates,ARE,"Jan 25, 2020",0,0
United Arab Emirates,ARE,"Jan 26, 2020",0,0
United Arab Emirates,ARE,"Jan 27, 2020",0.10110814527218313,0.10110814527218313
United Arab Emirates,ARE,"Jan 28, 2020",0.10110814527218313,0
United Arab Emirates,ARE,"Jan 29, 2020",0.10110814527218313,0
United Arab Emirates,ARE,"Jan 30, 2020",0.40443258108873253,0.3033244358165494
United Arab Emirates,ARE,"Jan 31, 2020",0.40443258108873253,0
United Arab Emirates,ARE,"Feb 1, 2020",0.40443258108873253,0
United Arab Emirates,ARE,"Feb 2, 2020",0.5055407263609156,0.10110814527218313
United Arab Emirates,ARE,"Feb 3, 2020",0.5055407263609156,0
United Arab Emirates,ARE,"Feb 4, 2020",0.5055407263609156,0
United Arab Emirates,ARE,"Feb 5, 2020",0.5055407263609156,0
United Arab Emirates,ARE,"Feb 6, 2020",0.5055407263609156,0
United Arab Emirates,ARE,"Feb 7, 2020",0.5055407263609156,0
United Arab Emirates,ARE,"Feb 8, 2020",0.7077570169052819,0.20221629054436627
United Arab Emirates,ARE,"Feb 9, 2020",0.7077570169052819,0
United Arab Emirates,ARE,"Feb 10, 2020",0.7077570169052819,0
United Arab Emirates,ARE,"Feb 11, 2020",0.8088651621774651,0.10110814527218313
United Arab Emirates,ARE,"Feb 12, 2020",0.8088651621774651,0
United Arab Emirates,ARE,"Feb 13, 2020",0.8088651621774651,0
United Arab Emirates,ARE,"Feb 14, 2020",0.8088651621774651,0
United Arab Emirates,ARE,"Feb 15, 2020",0.8088651621774651,0
United Arab Emirates,ARE,"Feb 16, 2020",0.8088651621774651,0
United Arab Emirates,ARE,"Feb 17, 2020",0.9099733074496482,0.10110814527218313
United Arab Emirates,ARE,"Feb 18, 2020",0.9099733074496482,0
United Arab Emirates,ARE,"Feb 19, 2020",0.9099733074496482,0
United Arab Emirates,ARE,"Feb 20, 2020",0.9099733074496482,0
United Arab Emirates,ARE,"Feb 21, 2020",0.9099733074496482,0
United Arab Emirates,ARE,"Feb 22, 2020",1.1121895979940144,0.20221629054436627
United Arab Emirates,ARE,"Feb 23, 2020",1.3144058885383807,0.20221629054436627
